mse,hausdorff,id
0.13088781033130567,0.8401984710922946,0
0.0746403426597853,1.0704584366079786,1
0.02679025558915557,0.44640012184255845,2
0.3828565668152132,2.222877181041221,3
0.052995761576567546,0.6167128030263029,4
0.0404338988825614,0.6874092447174011,5
8.857489146209307,7.079591158766589,6
0.12148324897260826,1.054763014805744,7
0.8012736454607687,4.181338655034939,8
0.15923688877279474,1.3262313188636865,9
32.36009201012485,17.382609868027455,10
1.5612025964658796,3.411373178359066,11
0.18918856569468606,1.10016478479583,12
1.7053198122689108,3.327156669463615,13
0.06895174078434209,0.8217831881849815,14
0.06552867887515566,0.8938940284944134,15
0.0682935423065927,0.900560198557758,16
0.0511092427972927,0.8074195710002608,17
2.326648963435776,5.753570528519985,18
0.3282061668542597,2.039210183279272,19
0.08673103981338137,1.1118967523312664,20
0.03529907626589161,0.6554928800184892,21
3.659848427486338,5.488858186401359,22
0.03156148686773358,0.5851894947035561,23
2.7577453132686554,4.972005850213595,24
1.3880975366601753,3.5639696419980016,25
1.2507658886273094,2.9108849715093794,26
1.1163099046125686,3.353589768673332,27
0.03342696108041058,0.7245212324053925,28
1.9775950937912545,4.108959915831577,29
0.869895105283073,4.133263121522201,30
0.12270246290142428,0.966299057059645,31
0.29931910531522604,2.639617191443822,32
0.05478769825780558,0.8169390095360279,33
4.815130478417776,7.220000734407515,34
0.6486555468461586,2.3926670373158907,35
0.017730753094347698,0.48513645320282234,36
0.04395716492989202,0.7234867000452493,37
0.9632747647168098,3.4328443890027747,38
0.6030472627304403,2.836526594202509,39
1.1690345674583944,2.5135203905444268,40
0.13177280206783695,1.3716824882640002,41
0.025907950872006636,0.48914012231073806,42
0.04562320877054924,0.7523975124604122,43
0.8975848575697013,4.39639710252899,44
2.5198861191871873,4.934322406748729,46
0.3715528117958249,1.9554443375278256,47
3.49815983918873,4.988960314327716,48
7.116385756390553,7.26389735435755,49
5.490850671349276,9.95180566098675,50
0.11103157499788031,0.9742013577050594,51
2.0048191880248463,3.8316883822984695,52
0.12952963345865928,1.3728944270133645,53
0.030025100025389974,0.5930635665475597,54
3.5065754738250745,5.0576769388727065,55
0.07728659956701117,0.9210493590807963,56
0.12778923531271416,0.945198983423083,57
0.04652640673261454,0.6742522363839363,58
0.04022874202803739,0.5330298348660102,59
0.18287045138704464,1.6032894111213523,61
0.025597238257571032,0.678667431274852,62
2.8888837800551066,4.868674018592309,63
0.15389778983347738,1.3988199451167056,64
4.427750578048489,5.507915889012332,65
0.05895296346360723,0.6914403427241892,67
2.332174403549668,5.063142942699748,68
7.019506002133092,8.276962017129241,69
0.0539990298204652,0.7309559494096892,70
0.04733309124211761,0.7161182624888749,71
5.84484801560228,7.051308229788288,72
0.03966904220597141,0.6508735301579472,73
3.8344429457632985,7.812886160036862,74
0.06593855107535214,0.8115338687003852,75
0.016282395676647368,0.4388817961431746,76
0.060194950527991564,0.7802377375290784,77
2.035199663084223,4.722368262221252,78
0.05679373425160577,0.7384015981936163,79
0.14702020355682502,1.4962309551280728,80
0.6970995338487421,2.220161525393132,81
0.038855455723738795,0.7525247002224509,82
3.782838655235122,4.338596576521537,83
2.067601181847155,4.039169423012055,84
0.2518232727298083,2.0001870364539314,85
0.6622035764386095,3.145335497959889,86
0.785206253442849,2.155198121355024,87
3.3442648209605066,6.270319222352744,88
1.216516260969145,3.9851876430874276,89
0.059935103754868664,0.8762005170288926,90
6.544853197435382,4.544280908412106,91
1.8460880929521966,3.637836835385083,92
0.2712838201213393,1.9139721922366137,93
0.12782831665291502,1.0644861488006245,94
0.036989140082694834,0.734032044822194,96
0.5715959996747774,1.9183148903284717,97
2.8075479507711805,4.660552581940514,98
7.379378952711039,6.817918396722392,99
0.30301068987223373,1.5465287540547827,100
4.18523402048101,7.274823591596277,101
0.05181705489322028,0.6207592632074558,102
0.3993605634107636,1.9158797423219265,103
0.06551310061703161,0.8374853604259836,104
0.09496231643176475,0.973662733464393,105
0.0601076510815937,0.8036660814849083,106
0.05178585233758527,0.8777760616990928,107
2.578714223470125,4.409251925701712,108
0.6373029464504666,2.8733180447281175,109
0.19498965435282653,1.4371957751600908,110
0.4002056998211296,1.5680950458738872,111
0.0678880590580412,0.872504381401039,112
0.02325464151328528,0.7402363593520895,113
0.8976683767494942,2.4027496869630327,114
0.7254053517396036,2.441453679435337,115
1.3750832246890414,3.593145080086355,116
0.2878565883818957,1.33281418423454,117
0.02631223213929119,0.69738194702148,118
0.019300940412284313,0.672048727330929,119
0.03527795936005526,0.77240126712942,120
2.638608283660663,5.593803779721335,121
0.06860400007711691,0.8191137950974241,122
0.10287059020468145,1.442639786005093,123
0.2197962499218284,2.269032872082978,124
2.585245724852955,4.378456410101927,125
1.1350746044743913,2.8758860866133693,126
2.7095898610534075,4.961371472936298,127
17.07716401138264,12.998986618778106,128
0.05979177438668852,0.8434925709858749,129
0.1075950317781529,0.9148272737291966,130
0.35758307609843315,1.8912220006260374,131
0.1870457715135395,1.3655053098632475,132
0.5001006159935673,2.2065109701670362,133
0.14710999125264648,1.0414384083192687,134
0.05907354165017551,0.7363186654179024,135
7.847884364663574,8.928455470111942,136
0.10732892212718824,1.3739873306519355,137
0.014706525462353065,0.6332918535799053,138
0.07902756111082812,0.7680493860910081,139
4.987540717860265,4.982891455522482,140
1.6593609246071424,3.442982853531721,141
2.3496590533316,4.639882159338627,142
2.129817703804159,3.8169482295296424,143
0.8329575013819039,3.32790892900187,144
0.6936870785146684,2.553643193861606,145
0.043241902405905155,0.6598648609731299,146
0.15728970011284413,1.4269190740432163,147
1.8914772318454336,3.079118792828902,148
0.0434164362501924,0.6454759678916393,149
0.07169762000492491,0.9297202557084898,150
3.2396977242384355,5.9506077835715985,151
0.9867869848303252,2.203390263355657,152
1.8737301731421627,5.246237541637937,153
1.4102104823288948,3.0924694256374585,154
0.027615856561182518,0.6624210315033471,155
21.298022542215485,15.06436162366491,156
0.028413865747262013,0.6036266429845883,157
0.03208493897065046,0.6141816002929414,158
0.07902926862739187,0.9969654712605432,159
0.3004904677077518,1.575448465973414,160
0.5308651724120768,2.107937285123033,161
0.051037949044822895,0.7962071550288546,162
0.05886142042867389,0.6791313819376419,163
5.658093920600354,7.284432826970219,164
0.2767486222876358,1.8877965799420118,165
0.13416352158270267,1.0715511312597494,166
0.1306559082057161,1.0790172816104135,167
0.45728434539471663,1.7398984130909574,168
0.07744260397660548,1.1081649752834355,169
0.1356666869411372,1.4815597291196156,170
0.385905978916534,1.9708480347139816,171
0.40947723860744895,2.595707429097362,172
0.04334262044432888,0.6409108450465812,173
0.06872932877952895,0.7474408556620645,174
0.0669827029628556,0.5888834027198021,175
0.034697367959130546,0.6488778160865044,176
1.5730979574798243,3.1350165528921248,177
0.7276522769915269,2.442175762527538,178
0.988368233973937,3.235194339249553,179
10.473782470698096,10.407303413991103,180
2.32378244514677,5.137277924217744,181
0.1612454941576056,1.06874817773661,182
1.3605043787077784,3.9155629786712716,183
0.6013755650338094,1.9709956209261352,184
0.03642296857075454,0.6617795396745276,185
0.05334367689180607,0.7071194431091913,186
0.5234460461988981,2.0401394174474574,187
2.4330224658681803,4.538148133541109,188
0.1716439029719431,1.0972504731463062,189
0.2062626834168822,1.575705521049744,190
0.49270831020057726,2.3595991338076305,191
1.1234821970150644,2.8402124033030685,192
0.04374382327139172,0.9206967519984175,193
0.10323059321592364,1.1562306991354332,194
0.6975859450924076,2.1499627756852497,195
0.2059216690251675,1.2889545061681948,196
0.050229253754168986,0.6222082443797486,197
0.8101092066793104,2.248106022165668,198
1.2234806329270658,5.170886169056172,199
1.0894472499568146,2.8869245604902876,200
0.1308539355451919,1.3326346323296998,201
1.5475132687275783,3.3188056381872815,202
0.15034958698290088,1.1090752489595421,203
0.12325014894511019,1.847859502960338,204
0.07582046964189319,0.9707279687934749,205
0.04008382888109575,0.7549545977818919,206
0.8985650671039191,2.9193803441973354,207
0.049728365251163247,0.6636842460636967,208
2.0292804922675476,2.8961665661530747,209
0.18702697482010122,1.9282601183119306,210
0.03576263718757931,0.5175168979431536,211
4.184868101910958,3.5908451320623733,212
0.7790422976541009,3.9571865389906002,213
0.15422807766283214,1.4979608623949905,214
0.8461660214091894,2.7204055678576284,215
1.9244441727004442,4.834410644944457,216
1.395127729898872,3.662833896257269,217
0.2656145923096069,1.6226949314066699,218
1.2321718900702774,4.012677905565374,219
0.634827613021828,1.7553807252325837,220
6.154149937294571,7.491715025765034,221
1.5898915550752464,3.6408239144265817,223
0.12470361798583322,0.993897628669266,224
0.02583862569175131,0.545793314010013,225
0.054994877339205245,0.7510750982404857,226
0.39450878265935885,1.5826348273912134,227
0.04925800463648017,0.7755842129863456,228
0.0987122283638104,1.4263651932874555,229
0.028623670847130578,0.6698280921010934,230
1.5314049076678,4.319436954604174,231
0.15685863641900838,1.1006728244637578,232
3.5810191529578463,4.754569351733204,233
0.01896272427826189,0.4985358768457963,234
0.5169188516411414,2.3424476318073,235
0.7979567153856751,3.374684637661312,236
0.3755776071210235,1.810779725317524,237
0.044091899819192974,0.7930273286322006,238
0.03631798699011282,0.8892747927267857,239
0.08041073410984297,0.6659693240910208,240
0.6542808794135381,1.6929893684637185,241
0.12396620640791195,1.2547872049046114,242
0.036018075661661986,0.6074790008302433,243
3.957207493605701,4.93031703676799,244
0.4849708442913368,2.2022794156303163,245
17.366377481683227,12.280669902672791,246
1.2471621571484202,3.0994933328995726,247
0.8980219879218398,2.2710208600138344,248
0.03882073976603941,0.6437331470560725,249
1.4518625242230554,3.22956887766437,250
0.09013707320571498,1.016173731881189,251
5.704612640041711,4.44213745143507,252
1.9449482795233575,4.5131302195561664,253
1.247992636199243,3.202864820896407,254
3.4664131061405867,4.667758732032926,255
0.03414121920403496,0.512193639739654,256
0.5599507922301278,3.636321078786294,257
0.10263797363969446,0.9179408203184434,258
1.3689110634579356,2.4773096668450405,259
0.02706905400520606,0.5669161644159328,260
6.732814280017672,6.88454351550643,261
0.8581949297696804,2.549664367694078,262
0.03968778085949794,0.6730739406466758,263
0.6271951014780112,2.5765565065694083,264
0.6214755473808243,2.1506630057060767,265
7.21877291712378,7.044915119733169,266
0.2024966645897383,1.4721581717559273,267
0.2409059592399074,1.5837285877310199,268
11.19022548503768,10.065807668133507,269
0.7441980121414434,2.5530317446753883,270
1.3572835889000796,3.4374188062902378,271
1.412311895953879,2.66568884768021,272
0.03946814616212732,0.6090138616155185,273
0.2760561469255518,1.5815317322477527,274
0.3581561204237573,2.1312294959849116,275
1.426830074809712,3.7920661744832618,276
0.40669163496624877,2.0002850513315766,277
4.542372855074221,5.947980021824913,278
8.33061693361893,6.390662389364081,279
0.09191200968162665,1.2584809716585612,280
3.6574286215146037,5.378868892022409,281
1.4610498084473635,3.5582459246872147,282
0.054532942388287466,0.6676546097029907,283
0.05540067621673329,0.7156153290130146,284
0.02658419454736947,0.5448765904883804,285
0.0700521048472043,0.8018900404690787,286
11.17354065434697,10.331863454718063,287
0.04133730554966284,0.647863462021106,288
0.562080621081438,2.2158349908981405,289
6.4987258063853925,8.00234285243224,290
0.27518832896480117,1.2218700033515852,291
2.042117751986502,5.454997278539746,292
0.0503207577772326,0.84666161418421,294
0.9413724867761621,3.683546640239144,295
0.02400314608123211,0.6749708164635677,296
0.6202576297002428,2.539635838182996,297
0.05647590656298073,0.733132586871084,298
0.15321983478796355,1.8058712490036872,299
7.701929691534428,7.664844064777155,300
0.917894566613061,2.864182639963418,301
0.08905906558532624,0.6991374859528872,302
0.08724837643460966,1.150691240847241,303
0.08522962343471253,0.8877385480100559,304
0.9230666473701851,2.4323428911098994,305
0.8270505388541989,2.6482551456376195,306
0.03779384320082956,0.5738337263532622,307
6.134579816560064,6.57484927613664,308
0.042375579220811484,0.8956862780572732,309
3.8604331610831,7.616121000492462,311
0.9026140797715382,3.1406186640919502,312
0.30848682628316737,1.9965554829105567,313
1.7636761473743747,2.562959509037003,314
2.558098452115955,3.1840346453446187,315
1.3430995892611224,3.1274230288577267,316
0.640414789602882,3.0635034180633864,317
5.1586134400980885,5.347027624840116,318
1.623292924170483,2.456452541902949,319
8.907101998922379,8.470571739193472,320
0.03720071424900019,0.7019906783632583,321
0.32740042996678087,1.9569067194816248,322
0.04794849656606377,0.7270344494709687,323
0.09481187923622163,0.7920947598934822,324
1.758421819089046,3.19291524788722,325
2.4212367467576352,3.640536860228073,326
0.020472084866471674,0.5126763117620072,327
0.6791314910515502,2.290152039945879,328
0.02392871888949574,0.6034069177370469,329
0.08494186857932284,0.8736125860622983,330
0.054642333548952975,0.590442323694304,331
0.05228614109905715,0.7888041058135997,332
2.3615461925351453,4.485335990973976,333
0.49969017120235665,2.7102714261490823,334
0.11683090599393023,0.8569993423815381,336
0.03165366684128862,0.5539296013162694,337
1.9095661501966799,5.150567179392544,339
0.32681925539912987,1.9589201371193703,340
0.03216903896046316,0.6531351859923907,341
0.4226199060914543,2.4888317780344376,342
13.899083478316955,9.724870116500623,343
0.15344739404770733,1.3085285737877752,344
0.022082460420281027,0.6127199696386504,345
0.016539440293597538,0.7128850496707243,346
8.597421771853181,12.115426438050187,347
0.053844465261701425,0.80085757261728,348
0.8446383352856975,2.2698009518585085,349
2.10338467114447,4.86265215790929,350
1.282873812004242,2.0004230070696876,351
0.021217094441121923,0.5904104355306004,352
